,index,t_dni,max_temp,rh,pres,max_ghi,Date,max_wind_spd,precip_gpm,clouds,max_dhi,max_temp_ts,max_wind_spd_ts,ts,max_dni,max_wind_dir,max_uv,dewpt,revision_status,solar_rad,dni,min_temp,t_solar_rad,precip,wind_spd,wind_gust_spd,ghi,dhi,wind_dir,temp,t_dhi,slp,t_ghi,snow_depth,min_temp_ts,snow
27,27,5558,-10.7,76,970,417,2022-01-28,4.0,0.0,52,89,1643403600,1643382000,1643349600,770,236,1.5,-20.4,final,70,232,-24.1,1692,0.0,2.6,6.8,99,27,236,-17.2,640,1030,2384,414.0,1643367600,0.0
28,28,5615,-6.3,77,959,421,2022-01-29,6.4,0.0,87,90,1643490000,1643500800,1643436000,773,249,0.7000000000000001,-13.3,final,28,234,-14.4,680,0.0,4.8,12.0,101,27,249,-10.1,647,1016,2423,413.0,1643454000,0.0
29,29,5674,-8.9,78,962,426,2022-01-30,4.8,0.0,87,90,1643576400,1643522400,1643522400,775,233,0.7000000000000001,-14.6,final,31,236,-13.3,746,0.0,3.1,9.2,103,27,233,-11.5,653,1020,2463,408.0,1643551200,0.0
30,30,5732,-4.1,79,952,431,2022-01-31,5.2,0.0,78,91,1643670000,1643670000,1643608800,778,157,0.8,-11.0,final,27,239,-12.2,647,0.0,4.0,10.0,104,27,157,-8.1,660,1008,2503,403.0,1643623200,0.0
31,31,5791,-3.3,77,957,436,2022-02-01,10.4,0.0,78,91,1643702400,1643713200,1643695200,781,281,1.6,-15.6,final,71,241,-18.9,1715,0.0,7.7,20.0,106,28,281,-12.3,667,1015,2545,398.0,1643778000,0.0
32,32,5849,-19.3,71,978,442,2022-02-02,5.2,0.0,49,92,1643835600,1643835600,1643781600,783,312,1.5,-26.0,final,54,244,-25.2,1293,0.0,3.8,9.6,108,28,312,-22.2,673,1039,2587,394.0,1643806800,0.0
33,33,5908,-19.3,72,979,447,2022-02-03,4.4,0.0,34,92,1643950800,1643950800,1643868000,786,211,2.5,-27.5,final,108,246,-30.4,2590,0.0,2.4,7.6,110,28,211,-23.8,680,1041,2630,390.0,1643893200,0.0
34,34,5966,-17.4,72,972,452,2022-02-04,6.0,0.0,79,92,1643972400,1643994000,1643954400,788,264,1.7000000000000002,-23.6,final,65,249,-24.1,1560,0.0,3.9,11.2,111,29,264,-19.7,687,1033,2674,388.0,1644022800,0.0
35,35,6024,-3.7,77,960,457,2022-02-05,6.8,1.0,92,93,1644102000,1644073200,1644040800,791,207,1.2,-16.1,final,49,251,-23.3,1176,1.0,4.9,12.0,113,29,207,-12.8,693,1019,2719,386.0,1644040800,30.0
36,36,6081,-8.5,76,966,463,2022-02-06,6.0,0.0,85,93,1644134400,1644156000,1644127200,794,310,1.3,-17.4,final,47,253,-20.7,1132,0.0,4.1,11.6,115,29,310,-14.1,700,1025,2765,385.0,1644206400,0.0
37,37,6138,-7.4,75,964,468,2022-02-07,4.4,0.0,71,94,1644267600,1644285600,1644213600,796,181,2.4,-16.4,final,93,256,-21.9,2234,0.0,3.1,8.0,117,29,181,-12.9,706,1022,2811,382.0,1644217200,0.0
38,38,6194,2.6,79,951,474,2022-02-08,6.4,0.0,70,94,1644346800,1644350400,1644300000,799,254,2.5,-5.1,final,95,258,-9.3,2269,0.0,5.6,13.6,119,30,254,-2.0,713,1007,2858,379.0,1644300000,0.0
39,39,6250,1.1,79,955,479,2022-02-09,8.8,0.0,100,95,1644390000,1644422400,1644386400,802,315,0.8,-7.6,final,31,260,-11.9,745,0.0,6.9,16.0,121,30,315,-4.5,720,1011,2906,368.0,1644469200,0.0
40,40,6305,4.1,84,949,485,2022-02-10,8.8,5.5,99,95,1644537600,1644523200,1644472800,804,250,0.8,-8.1,final,28,263,-15.2,675,5.5,5.6,16.8,123,30,250,-5.9,726,1005,2955,364.0,1644490800,85.5
41,41,6359,1.1,78,957,491,2022-02-11,9.2,1.5,80,95,1644562800,1644591600,1644559200,807,324,2.0,-15.4,final,113,265,-23.3,2702,1.5,7.3,17.6,125,31,324,-12.4,733,1015,3004,372.0,1644642000,24.5
42,42,6413,-19.6,71,973,496,2022-02-12,4.0,0.0,82,96,1644710400,1644645600,1644645600,809,282,1.7000000000000002,-26.9,final,88,267,-28.5,2119,0.0,2.2,6.8,127,31,282,-23.2,739,1034,3054,368.0,1644667200,0.0
43,43,6466,-13.3,76,969,502,2022-02-13,5.6,1.0,73,96,1644814800,1644786000,1644732000,812,239,0.9,-23.3,final,32,269,-27.0,773,1.0,3.7,11.2,129,31,239,-20.1,745,1030,3104,367.0,1644753600,30.0
44,44,6519,-13.0,76,969,508,2022-02-14,3.6,0.0,85,97,1644818400,1644836400,1644818400,814,229,2.9,-19.2,final,73,272,-19.6,1762,0.0,2.2,6.0,131,31,229,-15.9,752,1029,3155,369.0,1644847200,0.0
45,45,6570,-4.4,76,961,514,2022-02-15,6.8,0.0,99,97,1644969600,1644948000,1644904800,817,132,0.9,-13.1,final,35,274,-15.2,830,0.0,4.6,12.0,134,32,132,-9.6,758,1019,3206,368.0,1644908400,0.0
46,46,6621,-5.9,74,959,520,2022-02-16,6.4,0.0,98,98,1644994800,1645041600,1644991200,819,318,1.3,-14.2,final,49,276,-17.8,1187,0.0,5.2,12.4,136,32,318,-10.4,764,1017,3258,364.0,1645074000,0.0
47,47,6671,-17.4,66,969,526,2022-02-17,5.6,0.0,33,98,1645135200,1645084800,1645077600,822,282,3.0,-25.1,final,138,278,-23.3,3309,0.0,3.0,10.4,138,32,282,-20.3,771,1030,3311,361.0,1645102800,0.0
48,48,6720,-3.3,71,957,532,2022-02-18,12.0,0.5,92,98,1645200000,1645210800,1645164000,824,253,1.4,-17.8,final,61,280,-19.3,1469,0.5,8.0,22.8,140,32,253,-13.7,777,1015,3364,359.0,1645246800,15.0
49,49,6768,-3.0,67,963,538,2022-02-19,8.4,0.0,34,99,1645333200,1645300800,1645250400,826,222,1.9,-18.8,final,128,282,-22.6,3069,0.0,5.8,15.2,142,33,222,-13.8,783,1022,3417,321.0,1645275600,0.0
50,50,6816,1.1,70,952,544,2022-02-20,8.0,0.0,89,99,1645362000,1645336800,1645336800,829,221,1.0,-9.2,final,47,284,-11.9,1134,0.0,5.9,14.4,145,33,221,-4.5,789,1008,3471,315.0,1645408800,0.0
51,51,6863,-12.2,76,966,550,2022-02-21,7.2,14.5,100,100,1645423200,1645498800,1645423200,831,36,1.0,-18.3,final,37,286,-18.1,881,14.5,6.3,14.0,147,33,36,-15.0,795,1025,3525,308.0,1645506000,435.0
52,52,6909,-16.3,73,971,556,2022-02-22,7.2,4.5,100,100,1645560000,1645524000,1645509600,833,165,1.0,-22.4,final,37,288,-20.7,895,4.5,6.1,13.2,149,33,165,-18.8,801,1031,3580,430.0,1645592400,135.0
53,53,6954,-18.1,64,981,562,2022-02-23,5.2,0.0,42,101,1645650000,1645596000,1645596000,836,314,3.3,-27.0,final,151,290,-25.2,3632,0.0,3.2,9.6,151,34,314,-22.0,807,1043,3635,447.0,1645617600,0.0
54,54,6998,-14.1,64,977,568,2022-02-24,3.2,0.0,93,101,1645732800,1645740000,1645682400,838,66,1.1,-24.7,final,43,292,-25.6,1022,0.0,1.9,5.2,154,34,66,-19.4,813,1038,3690,440.0,1645700400,0.0
55,55,7042,-13.3,69,975,574,2022-02-25,4.4,0.0,23,101,1645815600,1645844400,1645768800,840,261,3.5,-21.8,final,156,293,-23.0,3746,0.0,2.8,8.4,156,34,261,-17.3,819,1036,3746,434.0,1645794000,0.0
56,56,7085,-3.3,71,967,580,2022-02-26,6.4,0.0,13,102,1645909200,1645909200,1645855200,842,254,3.5,-14.3,final,158,295,-17.4,3801,0.0,5.2,12.4,158,34,254,-9.8,827,1024,3801,402.0,1645858800,0.0
57,57,7131,-0.7000000000000001,78,966,586,2022-02-27,3.6,0.0,61,102,1645995600,1645992000,1645941600,844,197,2.9,-9.9,final,113,297,-13.3,2723,0.0,2.3,6.4,161,35,197,-6.6,835,1023,3858,392.0,1645966800,0.0
58,58,7194,1.1,81,960,592,2022-02-28,4.4,0.0,63,103,1646078400,1646096400,1646028000,846,230,3.6,-5.9,final,138,300,-10.0,3322,0.0,2.9,8.0,163,35,230,-3.0,845,1016,3916,387.0,1646049600,0.0
59,59,7288,-0.7000000000000001,77,964,604,2022-03-01,3.2,0.0,79,103,1646164800,1646118000,1646114400,850,215,2.8,-6.6,final,96,304,-4.8,2294,0.0,2.1,6.0,168,36,215,-3.0,858,1020,4031,381.0,1646114400,0.0
60,60,7343,-3.3,71,968,610,2022-03-02,4.8,0.0,83,104,1646251200,1646240400,1646200800,852,208,2.3,-9.8,final,86,306,-10.0,2058,0.0,3.2,9.6,170,36,208,-5.2,866,1025,4089,379.0,1646283600,0.0
61,61,7401,-5.9,59,976,616,2022-03-03,2.8,0.0,98,104,1646366400,1646290800,1646287200,854,140,1.4,-17.5,final,46,308,-14.8,1110,0.0,1.5,4.4,173,36,140,-10.7,876,1035,4148,376.0,1646312400,0.0
62,62,7466,-1.1,55,967,622,2022-03-04,6.4,0.0,98,104,1646431200,1646424000,1646373600,856,105,1.4,-12.6,final,47,311,-9.6,1127,0.0,4.6,12.0,175,37,105,-4.8,886,1024,4208,373.0,1646373600,0.0
63,63,7537,0.0,78,956,628,2022-03-05,5.2,0.0,99,105,1646506800,1646521200,1646460000,858,90,1.4,-5.3,final,43,314,-3.3,1026,0.0,3.6,9.6,178,37,90,-1.9,895,1011,4268,362.0,1646542800,0.0
64,64,7609,-3.0,83,962,634,2022-03-06,6.0,0.0,99,105,1646600400,1646568000,1646546400,860,308,1.4,-8.5,final,37,317,-8.9,890,0.0,5.2,12.0,180,38,308,-6.1,904,1019,4330,358.0,1646629200,0.0
65,65,7682,-4.1,77,965,640,2022-03-07,5.6,0.0,34,106,1646690400,1646715600,1646632800,862,279,4.6,-12.2,final,154,320,-15.2,3695,0.0,4.2,10.0,183,38,279,-8.8,913,1023,4391,355.0,1646658000,0.0
66,66,7754,-2.6,73,959,646,2022-03-08,8.4,0.0,92,106,1646758800,1646769600,1646719200,864,263,1.5,-9.3,final,62,323,-8.9,1495,0.0,6.1,15.6,186,38,263,-5.2,922,1016,4453,353.0,1646802000,0.0
67,67,7826,-9.6,69,966,652,2022-03-09,6.4,0.0,72,106,1646805600,1646848800,1646805600,865,298,1.5,-17.8,final,48,326,-16.7,1154,0.0,5.2,12.8,188,39,298,-13.2,930,1024,4515,348.0,1646888400,0.0
68,68,7895,-6.7,69,965,658,2022-03-10,7.6,0.0,42,107,1646971200,1646971200,1646892000,867,236,2.9,-17.6,final,157,329,-20.0,3763,0.0,4.5,16.4,191,39,236,-13.0,939,1023,4578,344.0,1646913600,0.0
69,69,7963,-11.5,70,965,663,2022-03-11,8.4,0.0,88,107,1646978400,1647010800,1646978400,869,296,1.7000000000000002,-21.5,final,58,332,-20.7,1388,0.0,6.9,16.0,193,39,296,-17.3,947,1025,4641,342.0,1647061200,0.0
70,70,8030,-2.2,67,961,669,2022-03-12,6.4,1.0,60,107,1647140400,1647115200,1647064800,870,212,1.8,-18.6,final,57,335,-23.7,1366,1.0,4.3,12.4,196,40,212,-13.5,955,1019,4704,338.0,1647086400,20.0
71,71,8094,0.4,76,957,675,2022-03-13,6.0,0.0,71,108,1647201600,1647158400,1647151200,872,308,3.8,-5.9,final,106,352,-4.4,2443,0.0,4.2,10.8,207,42,308,-2.2,962,1013,4767,334.0,1647176400,0.0
72,72,8157,1.1,71,967,681,2022-03-14,3.6,0.0,63,108,1647291600,1647270000,1647234000,874,133,5.0,-7.7,final,188,340,-5.6,4518,0.0,2.2,5.6,201,40,133,-3.1,970,1023,4830,331.0,1647316800,0.0
73,73,8217,7.0,71,963,686,2022-03-15,5.2,0.0,45,108,1647374400,1647378000,1647320400,875,194,3.5,-3.5,final,136,342,-4.8,3253,0.0,4.5,10.4,204,41,194,1.3,977,1018,4892,300.0,1647324000,0.0
74,74,8276,8.5,73,954,692,2022-03-16,5.2,0.0,73,109,1647457200,1647489600,1647406800,877,238,3.0,0.4,final,134,345,2.6,3211,0.0,3.7,9.2,206,41,238,5.0,985,1008,4955,253.0,1647432000,0.0
75,75,8333,4.8,82,963,698,2022-03-17,4.8,0.0,50,109,1647554400,1647493200,1647493200,878,302,3.7,-0.7000000000000001,final,188,347,-0.7000000000000001,4513,0.0,3.4,8.8,209,41,302,2.0,992,1018,5018,220.0,1647525600,0.0
76,76,8389,4.8,77,964,704,2022-03-18,2.4,0.0,39,109,1647640800,1647619200,1647579600,880,149,3.7,-2.6,final,178,350,-2.6,4272,0.0,1.9,4.0,212,42,149,1.1,998,1020,5081,207.0,1647662400,0.0
77,77,8442,5.6,80,960,709,2022-03-19,3.2,0.0,7,110,1647727200,1647723600,1647666000,881,253,5.0,-3.8,final,211,352,-8.9,5071,0.0,2.6,6.4,214,42,253,-0.6000000000000001,1005,1015,5144,207.0,1647687600,0.0
78,78,8494,13.0,67,961,715,2022-03-20,6.4,0.0,50,110,1647813600,1647835200,1647752400,882,156,4.2,-2.1,final,136,354,-7.4,3262,0.0,3.4,11.6,217,42,156,4.4,1012,1016,5206,190.0,1647770400,0.0
79,79,8545,12.6,62,957,721,2022-03-21,6.8,1.0,99,110,1647892800,1647842400,1647838800,884,107,2.0,1.3,final,64,356,4.8,1536,1.0,5.1,12.8,220,42,107,8.4,1018,1011,5268,143.0,1647921600,0.0
80,80,8594,3.3,96,960,726,2022-03-22,5.2,12.5,100,110,1647925200,1648008000,1647925200,885,236,1.8,0.4,final,22,358,0.4,533,12.5,4.4,10.8,222,43,236,1.0,1025,1015,5330,58.0,1648004400,59.0
81,81,8641,1.5,85,958,732,2022-03-23,7.2,0.0,100,111,1648062000,1648062000,1648011600,887,93,1.8,-1.6,final,43,360,-0.4,1030,0.0,6.2,14.4,225,43,93,0.6000000000000001,1031,1013,5392,77.0,1648033200,0.0
82,82,8687,8.1,76,957,738,2022-03-24,4.4,0.5,44,111,1648155600,1648101600,1648098000,888,144,5.2,-0.9,final,205,362,-1.9,4909,0.5,2.7,8.8,227,43,144,3.0,1037,1012,5453,76.0,1648126800,0.0
83,83,8732,4.8,70,958,743,2022-03-25,11.2,0.5,77,111,1648188000,1648238400,1648184400,889,309,2.6,-4.8,final,100,364,-6.3,2401,0.5,8.5,22.0,230,43,309,0.1,1043,1013,5514,67.0,1648267200,0.0
84,84,8775,-3.7,46,968,749,2022-03-26,8.0,0.0,43,112,1648324800,1648314000,1648270800,890,330,5.3,-16.8,final,201,366,-9.6,4825,0.0,6.4,14.8,232,44,330,-7.0,1049,1025,5575,53.0,1648292400,0.0
85,85,8817,-3.0,42,972,754,2022-03-27,5.2,0.0,2,112,1648418400,1648357200,1648357200,892,261,6.1,-19.1,final,235,367,-14.1,5635,0.0,2.2,8.8,235,44,261,-8.0,1055,1030,5635,49.0,1648382400,0.0
86,86,8858,2.2,37,968,759,2022-03-28,6.0,0.0,70,112,1648501200,1648501200,1648443600,893,131,2.0,-15.9,final,82,369,-8.9,1969,0.0,4.2,12.4,237,44,131,-3.0,1060,1024,5695,9.0,1648454400,0.0
87,87,8898,5.6,47,956,764,2022-03-29,7.6,3.0,84,112,1648584000,1648569600,1648530000,894,136,1.9,-8.1,final,63,371,-0.4,1522,3.0,5.8,15.6,240,44,136,2.2,1066,1010,5755,5.0,1648533600,17.5
88,88,8936,1.5,83,949,770,2022-03-30,6.8,3.0,100,113,1648666800,1648681200,1648616400,895,192,1.9,-3.2,final,59,372,-1.9,1422,3.0,4.9,14.4,242,45,192,-0.6000000000000001,1071,1004,5814,25.0,1648641600,47.0
89,89,8974,1.5,67,953,775,2022-03-31,6.0,0.0,60,113,1648760400,1648738800,1648702800,896,337,6.2,-7.0,final,191,374,-4.4,4577,0.0,4.6,12.0,245,45,337,-1.6,1076,1009,5872,81.0,1648785600,0.0
90,90,9010,6.3,76,960,780,2022-04-01,5.2,0.0,63,113,1648843200,1648857600,1648789200,897,224,3.2,-4.5,final,100,375,-6.7,2404,0.0,3.3,10.8,247,45,224,-0.30000000000000004,1082,1015,5930,73.0,1648810800,0.0
91,91,9045,4.1,78,962,785,2022-04-02,6.4,0.0,64,113,1648918800,1648918800,1648875600,898,292,3.8,-2.1,final,199,377,-0.7000000000000001,4766,0.0,3.9,13.2,249,45,292,1.5,1087,1017,5988,69.0,1648958400,0.0
92,92,9080,3.0,74,962,790,2022-04-03,4.0,0.0,85,114,1649008800,1649037600,1648962000,899,112,2.5,-4.2,final,79,378,-4.4,1893,0.0,2.7,9.2,252,46,112,-0.1,1094,1017,6045,65.0,1648983600,0.0
93,93,9120,7.4,76,958,795,2022-04-04,5.6,0.0,47,114,1649109600,1649131200,1649048400,900,243,4.9,-2.5,final,202,380,-3.3,4840,0.0,2.4,10.4,254,46,243,1.5,1101,1013,6103,125.0,1649073600,0.0
94,94,9166,6.3,86,942,799,2022-04-05,8.8,13.5,100,114,1649181600,1649163600,1649134800,901,123,2.1,1.2,final,52,382,1.1,1245,13.5,6.8,16.4,257,46,123,3.4,1109,996,6160,87.0,1649142000,18.0
95,95,9216,2.2,95,941,804,2022-04-06,9.6,17.0,100,114,1649271600,1649293200,1649221200,902,274,2.1,-0.1,final,29,384,0.0,703,17.0,7.4,18.8,259,47,274,0.7000000000000001,1116,995,6218,50.0,1649304000,100.5
96,96,9267,0.4,86,954,809,2022-04-07,9.6,1.5,100,115,1649318400,1649354400,1649307600,903,301,2.1,-2.5,final,61,386,-1.1,1472,1.5,7.6,17.6,261,47,301,-0.4,1123,1009,6275,116.0,1649347200,66.0
97,97,9318,4.8,63,962,813,2022-04-08,6.8,0.0,17,115,1649448000,1649455200,1649394000,904,344,7.0,-5.9,final,264,388,-3.0,6331,0.0,5.7,13.2,264,47,344,0.5,1130,1017,6331,103.0,1649419200,0.0
98,98,9368,10.0,50,957,818,2022-04-09,4.4,0.0,36,115,1649541600,1649541600,1649480400,904,188,2.3,-6.7,final,123,390,-5.9,2942,0.0,3.1,10.0,266,47,188,3.5,1136,1012,6388,78.0,1649502000,0.0
99,99,9416,7.8,63,950,822,2022-04-10,6.0,4.0,97,115,1649617200,1649613600,1649566800,905,104,2.2,-1.6,final,70,392,2.2,1675,4.0,3.9,10.4,268,48,104,5.0,1143,1003,6444,0.0,1649649600,0.0
100,100,9465,9.6,77,953,827,2022-04-11,7.2,8.5,67,115,1649710800,1649667600,1649653200,906,274,3.4,0.4,final,168,394,1.1,4020,8.5,3.9,13.6,271,48,274,4.2,1151,1007,6500,7.0,1649674800,12.0
101,101,9517,8.1,77,953,831,2022-04-12,8.8,4.5,100,116,1649797200,1649800800,1649739600,907,89,2.3,1.0,final,71,397,0.7000000000000001,1694,4.5,5.9,18.4,273,48,89,4.7,1159,1007,6555,0.0,1649754000,0.0
102,102,9570,4.4,75,946,835,2022-04-13,6.8,1.5,84,116,1649826000,1649908800,1649826000,907,184,2.3,-2.3,final,69,399,-1.9,1661,1.5,5.5,14.0,275,49,184,2.2,1167,1000,6611,0.0,1649908800,0.0
103,103,9624,0.7000000000000001,79,944,839,2022-04-14,10.4,3.5,95,116,1649952000,1649970000,1649912400,908,249,2.3,-5.6,final,76,401,-5.9,1832,3.5,7.1,20.8,278,49,249,-2.5,1174,999,6666,0.0,1649995200,65.5
104,104,9678,-3.7,64,958,843,2022-04-15,7.6,0.0,100,116,1650056400,1649998800,1649998800,909,291,2.3,-12.2,final,70,403,-10.0,1692,0.0,6.8,16.0,280,49,291,-6.5,1181,1015,6720,27.0,1650020400,0.0
105,105,9731,1.5,60,969,847,2022-04-16,6.0,0.0,40,116,1650146400,1650128400,1650085200,909,305,6.6,-10.6,final,272,405,-7.8,6531,0.0,4.6,12.4,282,49,305,-3.3,1187,1025,6774,20.0,1650106800,0.0
106,106,9783,1.5,70,967,851,2022-04-17,6.0,3.0,76,116,1650211200,1650240000,1650171600,910,142,2.4,-6.5,final,71,408,-6.7,1708,3.0,4.3,13.2,285,50,142,-1.7000000000000002,1194,1024,6828,13.0,1650189600,27.5
107,107,9834,0.7000000000000001,70,968,855,2022-04-18,9.6,1.5,69,117,1650319200,1650272400,1650258000,910,305,3.5,-6.4,final,111,410,-3.3,2662,1.5,6.5,20.0,287,50,305,-1.3,1200,1024,6881,63.0,1650340800,50.0
108,108,9884,4.8,59,967,859,2022-04-19,6.8,0.0,72,117,1650394800,1650427200,1650344400,911,154,5.1,-7.9,final,131,412,-7.4,3140,0.0,4.0,12.4,289,50,154,-0.30000000000000004,1206,1023,6934,74.0,1650366000,0.0
109,109,9932,6.3,76,955,863,2022-04-20,7.2,13.5,94,117,1650492000,1650434400,1650430800,912,197,2.4,-1.1,final,51,414,1.1,1217,13.5,4.3,14.0,291,51,197,3.1,1212,1010,6985,44.0,1650434400,3.0
