,index,t_dni,max_temp,rh,pres,max_ghi,Date,max_wind_spd,precip_gpm,clouds,max_dhi,max_temp_ts,max_wind_spd_ts,ts,max_dni,max_wind_dir,max_uv,dewpt,revision_status,solar_rad,dni,min_temp,t_solar_rad,precip,wind_spd,wind_gust_spd,ghi,dhi,wind_dir,temp,t_dhi,slp,t_ghi,snow_depth,min_temp_ts,snow
0,0,4637,-22.0,68,981,329,2022-01-01,3.2,0.0,0,81,1641070800,1641016800,1641016800,713,233,1.8,-31.1,final,70,193,-30.0,1691,0.0,1.7000000000000002,7.2,72,22,233,-27.0,522,1030,1719,206.0,1641045600,0.0
1,1,4653,-18.0,72,981,330,2022-01-02,3.4,0.0,3,81,1641160800,1641175200,1641103200,714,233,1.8,-28.9,final,71,194,-34.0,1711,0.0,2.0,7.2,72,22,233,-25.2,523,1029,1730,200.0,1641128400,0.0
2,2,4670,-5.0,81,976,332,2022-01-03,3.6,0.0,4,82,1641243600,1641272400,1641189600,715,157,1.1,-16.5,final,49,195,-22.0,1177,0.0,1.8,6.8,73,22,157,-13.9,525,1022,1742,196.0,1641204000,0.0
3,3,4688,-6.0,84,963,333,2022-01-04,3.4,1.5,53,82,1641326400,1641355200,1641276000,717,121,1.0,-11.8,final,34,195,-13.0,824,1.5,2.1,9.2,73,22,121,-9.5,527,1007,1756,190.0,1641294000,42.5
4,4,4707,-9.0,77,971,335,2022-01-05,6.1,5.0,100,82,1641362400,1641394800,1641362400,718,334,0.6000000000000001,-17.5,final,18,196,-21.0,442,5.0,4.3,12.4,74,22,334,-14.4,530,1016,1770,185.0,1641445200,150.0
5,5,4727,-21.0,71,983,337,2022-01-06,3.9,0.0,51,82,1641448800,1641495600,1641448800,719,300,0.6000000000000001,-28.2,final,24,197,-31.0,580,0.0,2.7,8.0,74,22,300,-24.4,532,1031,1785,201.0,1641531600,0.0
6,6,4747,-13.0,73,978,339,2022-01-07,7.1,0.0,30,82,1641618000,1641614400,1641535200,721,226,1.7000000000000002,-28.9,final,40,198,-36.0,969,0.0,3.2,10.2,75,22,226,-25.4,534,1026,1801,195.0,1641560400,0.0
7,7,4769,-5.0,74,968,342,2022-01-08,7.7,0.0,50,83,1641679200,1641621600,1641621600,722,215,0.7000000000000001,-13.5,final,29,199,-19.0,705,0.0,5.6,11.5,76,22,215,-9.8,537,1012,1819,191.0,1641704400,0.0
8,8,4792,-18.0,64,989,344,2022-01-09,6.1,0.0,6,83,1641762000,1641708000,1641708000,724,287,1.9,-26.5,final,77,200,-27.0,1837,0.0,3.7,9.6,77,22,287,-21.3,539,1036,1837,183.0,1641790800,0.0
9,9,4815,-17.0,67,992,347,2022-01-10,3.2,0.0,15,83,1641844800,1641826800,1641794400,726,243,1.9,-28.5,final,77,201,-34.0,1839,0.0,2.3,6.4,77,23,243,-23.9,542,1040,1856,177.0,1641812400,0.0
10,10,4839,0.0,70,973,349,2022-01-11,4.5,0.0,0,83,1641934800,1641942000,1641880800,728,233,1.9,-13.6,final,65,202,-19.0,1551,0.0,3.2,11.6,78,23,233,-9.2,546,1018,1876,294.0,1641880800,0.0
11,11,4864,0.0,82,973,352,2022-01-12,2.9,0.0,62,84,1642021200,1641970800,1641967200,730,140,1.7000000000000002,-4.8,final,60,203,-6.6,1434,0.0,1.2,5.6,79,23,140,-2.1,549,1017,1897,284.0,1641970800,0.0
12,12,4889,-1.0,82,976,355,2022-01-13,5.1,0.5,100,84,1642086000,1642132800,1642053600,732,218,0.7000000000000001,-5.7,final,22,204,-9.3,527,0.5,3.0,9.6,80,23,218,-3.0,553,1020,1918,276.0,1642136400,8.5
13,13,4916,-6.6,75,984,358,2022-01-14,5.0,3.5,90,84,1642147200,1642140000,1642140000,734,67,0.6000000000000001,-13.2,final,20,205,-16.7,485,3.5,3.1,10.0,81,23,67,-9.5,557,1029,1941,268.0,1642222800,105.0
14,14,4944,-11.0,75,987,361,2022-01-15,7.2,0.0,9,85,1642280400,1642309200,1642226400,736,151,2.0,-19.6,final,81,206,-25.0,1936,0.0,2.6,10.4,82,23,151,-16.2,561,1033,1965,274.0,1642255200,0.0
15,15,4973,0.0,73,969,364,2022-01-16,7.3,0.0,63,85,1642370400,1642323600,1642312800,738,223,1.2,-11.4,final,48,207,-14.7,1141,0.0,3.4,11.2,83,24,223,-7.4,565,1013,1990,268.0,1642312800,0.0
16,16,5004,0.0,82,968,368,2022-01-17,2.9,0.0,96,85,1642446000,1642399200,1642399200,740,205,1.2,-6.8,final,66,208,-12.6,1591,0.0,1.3,7.2,84,24,205,-4.1,569,1012,2015,261.0,1642402800,0.0
17,17,5036,4.0,82,961,371,2022-01-18,11.1,1.0,77,86,1642536000,1642546800,1642485600,742,217,1.9,-6.9,final,75,210,-18.1,1794,1.0,6.5,16.8,85,24,217,-4.3,574,1004,2042,257.0,1642568400,20.0
18,18,5070,-13.8,64,986,375,2022-01-19,8.2,0.0,9,86,1642579200,1642572000,1642572000,744,235,1.8,-23.4,final,36,211,-23.8,860,0.0,5.9,14.4,86,24,235,-18.3,580,1032,2070,249.0,1642654800,0.0
19,19,5109,-19.0,69,994,379,2022-01-20,3.9,0.0,0,86,1642712400,1642741200,1642658400,747,230,2.1,-27.9,final,87,213,-31.0,2094,0.0,1.7000000000000002,6.0,87,24,230,-23.7,587,1042,2099,244.0,1642687200,0.0
20,20,5153,-5.3,74,980,383,2022-01-21,8.0,1.0,35,87,1642824000,1642798800,1642744800,749,211,0.6000000000000001,-18.5,final,22,215,-22.9,534,1.0,5.6,14.0,89,25,211,-14.7,594,1026,2129,242.0,1642744800,30.0
21,21,5201,-7.4,69,979,386,2022-01-22,7.9,1.0,57,87,1642831200,1642834800,1642831200,751,271,1.2,-19.5,final,27,217,-18.6,643,1.0,3.6,14.0,90,25,271,-15.2,600,1025,2160,245.0,1642903200,30.0
22,22,5252,-14.9,74,974,391,2022-01-23,4.6,0.0,57,87,1643000400,1642917600,1642917600,754,203,0.7000000000000001,-23.4,final,26,219,-29.0,628,0.0,2.9,7.6,91,25,203,-20.0,607,1021,2192,248.0,1642946400,0.0
23,23,5305,-13.0,70,973,395,2022-01-24,4.7,0.0,9,88,1643058000,1643083200,1643004000,756,300,1.4,-21.1,final,53,221,-22.5,1283,0.0,3.5,8.8,93,26,300,-16.9,614,1019,2226,249.0,1643086800,0.0
24,24,5361,-19.0,70,985,399,2022-01-25,4.7,0.0,0,88,1643137200,1643140800,1643090400,759,291,2.2,-26.5,final,94,223,-26.0,2245,0.0,3.0,8.4,94,26,291,-22.4,620,1033,2261,305.0,1643119200,0.0
25,25,5418,-0.5,77,974,403,2022-01-26,5.9,0.0,34,89,1643256000,1643216400,1643176800,761,227,0.7000000000000001,-17.3,final,28,226,-26.7,662,0.0,4.4,10.8,96,26,227,-14.2,627,1019,2296,301.0,1643176800,0.0
26,26,5476,-3.0,59,980,408,2022-01-27,5.3,0.0,41,89,1643288400,1643295600,1643263200,764,310,1.3,-14.8,final,35,228,-18.0,851,0.0,3.5,9.6,97,26,310,-8.0,634,1025,2333,297.0,1643346000,0.0
27,27,5534,-10.0,71,984,413,2022-01-28,2.6,0.0,48,89,1643403600,1643400000,1643349600,767,207,1.2,-21.0,final,63,231,-26.0,1515,0.0,1.6,7.2,99,27,207,-17.0,640,1030,2371,289.0,1643374800,0.0
28,28,5593,-3.0,72,972,418,2022-01-29,4.9,0.0,8,90,1643493600,1643515200,1643436000,769,219,0.8,-14.4,final,30,233,-16.1,728,0.0,3.0,10.8,100,27,219,-10.3,647,1016,2409,286.0,1643436000,0.0
29,29,5653,-7.0,74,975,423,2022-01-30,4.4,0.0,24,90,1643576400,1643533200,1643522400,772,237,0.8,-14.0,final,31,236,-14.0,734,0.0,1.7000000000000002,9.2,102,27,237,-10.2,654,1020,2449,281.0,1643522400,0.0
30,30,5712,-4.0,80,967,428,2022-01-31,6.8,0.0,40,91,1643670000,1643688000,1643608800,775,145,0.7000000000000001,-11.5,final,26,238,-13.0,622,0.0,3.8,10.0,104,28,145,-8.6,660,1011,2489,278.0,1643634000,0.0
31,31,5772,-5.9,71,972,433,2022-02-01,10.0,0.0,87,91,1643695200,1643731200,1643695200,777,269,0.9,-15.4,final,46,240,-19.9,1097,0.0,6.7,15.2,105,28,269,-11.0,667,1017,2531,280.0,1643778000,0.0
32,32,5831,-17.0,63,991,438,2022-02-02,5.0,0.0,7,91,1643835600,1643835600,1643781600,780,261,1.8,-25.3,final,83,243,-23.0,1999,0.0,3.3,8.8,107,28,261,-20.0,674,1039,2573,275.0,1643857200,0.0
33,33,5890,-18.0,63,994,443,2022-02-03,3.3,0.0,6,92,1643925600,1643950800,1643868000,783,230,2.4,-29.2,final,108,245,-33.0,2589,0.0,1.5,5.6,109,28,230,-24.0,681,1042,2617,272.0,1643893200,0.0
34,34,5948,-14.0,68,986,448,2022-02-04,4.7,0.0,40,92,1644008400,1644008400,1643954400,786,230,1.1,-22.4,final,56,248,-21.0,1345,0.0,3.0,10.4,111,29,230,-17.9,687,1032,2661,270.0,1644037200,0.0
35,35,6007,-8.0,72,974,454,2022-02-05,7.0,1.0,87,93,1644098400,1644084000,1644040800,788,206,1.8,-17.2,final,71,250,-20.7,1696,1.0,4.1,10.0,113,29,206,-13.1,694,1020,2706,268.0,1644040800,30.0
36,36,6064,-8.6,73,978,459,2022-02-06,5.9,0.0,74,93,1644134400,1644163200,1644127200,791,278,1.6,-15.6,final,99,253,-17.1,2371,0.0,3.9,8.8,115,29,278,-11.7,700,1023,2751,266.0,1644210000,0.0
37,37,6121,-8.0,72,978,465,2022-02-07,4.5,0.0,55,94,1644271200,1644292800,1644213600,793,165,1.7000000000000002,-17.4,final,65,255,-19.0,1548,0.0,2.2,6.8,117,29,165,-13.3,707,1023,2798,264.0,1644238800,0.0
38,38,6178,5.0,79,965,470,2022-02-08,7.5,0.0,33,94,1644346800,1644346800,1644300000,796,249,2.6,-6.9,final,106,257,-12.2,2535,0.0,4.3,11.6,119,30,249,-3.8,714,1008,2845,262.0,1644300000,0.0
39,39,6234,0.9,75,966,476,2022-02-09,7.1,0.0,94,95,1644393600,1644408000,1644386400,799,294,1.0,-6.4,final,40,260,-11.2,969,0.0,5.8,12.0,121,30,294,-2.6,720,1009,2893,271.0,1644469200,0.0
40,40,6289,1.0,84,962,481,2022-02-10,8.1,6.0,70,95,1644534000,1644519600,1644472800,801,215,0.8,-8.8,final,33,262,-13.0,793,6.0,3.8,14.8,123,30,215,-6.6,727,1005,2941,266.0,1644501600,104.5
41,41,6343,-0.1,68,969,487,2022-02-11,9.0,1.0,61,95,1644559200,1644584400,1644559200,804,311,1.1,-14.8,final,60,264,-20.1,1433,1.0,6.2,13.2,125,31,311,-9.9,733,1014,2990,293.0,1644642000,27.0
42,42,6397,-17.0,68,986,493,2022-02-12,4.6,0.0,59,96,1644706800,1644645600,1644645600,807,239,1.7000000000000002,-26.4,final,92,267,-28.0,2218,0.0,1.5,8.0,127,31,239,-22.0,740,1034,3040,292.0,1644670800,0.0
43,43,6450,-15.1,73,984,499,2022-02-13,5.9,1.0,47,96,1644814800,1644811200,1644732000,809,199,2.1,-24.0,final,57,269,-28.0,1356,1.0,3.0,9.2,129,31,199,-20.3,746,1032,3091,291.0,1644757200,30.0
44,44,6502,-11.0,70,984,504,2022-02-14,3.6,0.5,13,97,1644872400,1644818400,1644818400,812,274,2.9,-19.3,final,101,271,-20.0,2421,0.5,1.5,6.0,131,31,274,-14.9,753,1030,3142,294.0,1644843600,15.0
45,45,6554,-5.0,67,975,510,2022-02-15,5.7,0.0,73,97,1644958800,1644944400,1644904800,814,140,0.9,-13.5,final,34,273,-15.4,818,0.0,3.6,9.2,133,32,140,-8.5,759,1020,3193,292.0,1644904800,0.0
46,46,6605,-6.0,68,972,516,2022-02-16,6.7,0.0,44,98,1645041600,1645074000,1644991200,817,286,1.0,-13.0,final,43,275,-15.1,1031,0.0,4.4,11.6,135,32,286,-8.0,765,1016,3245,289.0,1645074000,0.0
47,47,6655,-15.0,57,982,522,2022-02-17,6.4,0.0,5,98,1645135200,1645077600,1645077600,819,268,3.0,-24.9,final,134,277,-25.0,3223,0.0,1.9,10.0,137,32,268,-18.3,772,1029,3298,285.0,1645102800,0.0
48,48,6704,-1.0,69,970,528,2022-02-18,11.9,1.0,74,98,1645203600,1645214400,1645164000,821,237,1.2,-17.8,final,54,279,-19.2,1287,1.0,7.0,16.8,140,32,237,-13.3,778,1015,3351,283.0,1645239600,25.0
49,49,6752,-5.2,66,977,534,2022-02-19,7.4,0.0,34,99,1645326000,1645333200,1645250400,824,181,2.7,-19.5,final,125,281,-25.0,2990,0.0,4.4,14.0,142,33,181,-14.4,784,1023,3404,363.0,1645275600,0.0
50,50,6799,2.0,62,966,540,2022-02-20,6.7,0.0,46,99,1645372800,1645419600,1645336800,826,254,1.0,-9.1,final,68,283,-9.4,1631,0.0,3.8,12.8,144,33,254,-2.8,790,1009,3458,358.0,1645419600,0.0
51,51,6846,-8.8,74,978,546,2022-02-21,7.1,13.0,91,100,1645426800,1645426800,1645423200,828,79,1.0,-15.5,final,37,285,-16.6,878,13.0,4.4,12.0,146,33,79,-11.8,796,1023,3512,351.0,1645506000,390.0
52,52,6892,-15.0,70,982,552,2022-02-22,7.7,6.5,94,100,1645567200,1645520400,1645509600,831,313,1.0,-20.9,final,37,287,-18.1,892,6.5,5.1,13.2,149,33,313,-16.8,802,1029,3567,450.0,1645545600,195.0
53,53,6937,-15.0,58,994,558,2022-02-23,5.6,0.0,8,101,1645650000,1645603200,1645596000,833,260,3.3,-26.0,final,151,289,-25.0,3618,0.0,2.5,9.6,151,34,260,-19.6,808,1041,3622,479.0,1645621200,0.0
54,54,6981,-13.0,54,991,564,2022-02-24,2.4,0.0,43,101,1645736400,1645765200,1645682400,835,229,1.4,-26.3,final,53,291,-28.0,1271,0.0,1.4,6.4,153,34,229,-18.9,814,1038,3677,470.0,1645707600,0.0
55,55,7024,-11.0,61,990,570,2022-02-25,4.0,0.0,8,101,1645819200,1645826400,1645768800,838,207,3.4,-22.8,final,156,293,-25.0,3732,0.0,2.4,7.6,156,34,207,-16.8,820,1036,3732,463.0,1645794000,0.0
56,56,7067,0.0,64,980,576,2022-02-26,6.2,0.0,0,102,1645909200,1645905600,1645855200,840,226,3.5,-14.6,final,158,294,-18.0,3788,0.0,3.6,9.7,158,34,226,-8.6,826,1025,3788,488.0,1645876800,0.0
57,57,7109,-1.0,73,980,582,2022-02-27,3.3,0.0,12,102,1645992000,1646024400,1645941600,842,184,3.0,-11.8,final,103,296,-18.0,2471,0.0,1.8,5.2,160,35,184,-7.6,831,1024,3844,477.0,1645966800,0.0
58,58,7150,3.0,74,973,588,2022-02-28,3.6,0.0,12,103,1646085600,1646110800,1646028000,844,209,3.6,-7.8,final,153,298,-12.0,3670,0.0,2.1,7.2,163,35,209,-3.8,839,1017,3900,471.0,1646049600,0.0
59,59,7240,1.0,72,976,600,2022-03-01,3.3,0.0,41,103,1646168400,1646114400,1646114400,848,287,2.3,-6.4,final,87,302,-5.0,2099,0.0,1.4,5.6,167,36,287,-1.9,857,1020,4014,463.0,1646136000,0.0
60,60,7301,-2.0,62,981,607,2022-03-02,3.6,0.0,56,104,1646254800,1646251200,1646200800,850,300,2.2,-10.6,final,88,304,-9.8,2108,0.0,2.1,9.2,170,36,300,-3.9,868,1025,4073,456.0,1646283600,0.0
61,61,7369,-6.0,50,989,613,2022-03-03,3.3,0.0,5,104,1646344800,1646287200,1646287200,852,213,1.3,-18.6,final,47,307,-15.0,1134,0.0,1.0,4.8,172,37,213,-9.8,877,1035,4133,448.0,1646312400,0.0
62,62,7441,-1.0,44,980,619,2022-03-04,5.8,0.0,71,105,1646424000,1646420400,1646373600,854,102,1.4,-14.7,final,44,310,-9.7,1049,0.0,3.6,8.9,175,37,102,-4.0,887,1024,4193,443.0,1646373600,0.0
63,63,7514,-1.0,80,967,625,2022-03-05,5.4,1.5,92,105,1646517600,1646463600,1646460000,856,229,1.4,-5.0,final,36,313,-3.7,870,1.5,2.8,10.0,177,37,229,-1.8,896,1010,4254,433.0,1646460000,30.0
64,64,7588,-1.0,74,974,631,2022-03-06,7.2,2.0,88,105,1646600400,1646586000,1646546400,858,304,1.4,-7.9,final,44,316,-8.0,1061,2.0,5.1,10.4,180,38,304,-3.8,906,1018,4315,432.0,1646629200,40.0
65,65,7662,-2.0,68,979,638,2022-03-07,4.5,0.0,0,106,1646683200,1646683200,1646632800,860,265,4.6,-13.0,final,182,319,-13.0,4375,0.0,2.7,9.2,182,38,265,-7.8,914,1023,4377,425.0,1646654400,0.0
66,66,7734,0.0,70,972,644,2022-03-08,7.7,0.0,74,106,1646766000,1646780400,1646719200,862,244,1.5,-9.4,final,57,322,-9.0,1368,0.0,4.5,11.2,185,38,244,-4.5,923,1016,4439,420.0,1646719200,0.0
67,67,7805,-7.0,63,979,650,2022-03-09,7.3,0.0,19,106,1646805600,1646852400,1646805600,864,297,1.5,-18.7,final,47,325,-21.0,1139,0.0,4.8,10.6,188,39,297,-12.8,931,1024,4501,413.0,1646884800,0.0
68,68,7874,-6.0,68,979,656,2022-03-10,6.6,0.0,36,107,1646949600,1646974800,1646892000,866,233,2.5,-18.6,final,139,328,-23.0,3325,0.0,3.2,12.4,190,39,233,-13.7,940,1024,4564,408.0,1646913600,0.0
69,69,7942,-8.0,59,978,662,2022-03-11,8.5,0.0,23,107,1646978400,1647032400,1646978400,867,288,1.6,-21.4,final,64,331,-19.9,1541,0.0,6.7,12.6,193,39,288,-15.2,948,1024,4627,405.0,1647054000,0.0
70,70,8007,-6.0,63,976,668,2022-03-12,5.9,0.5,34,108,1647133200,1647115200,1647064800,869,206,2.9,-20.8,final,74,334,-28.0,1783,0.5,3.2,10.8,195,40,206,-15.0,956,1022,4689,400.0,1647086400,12.5
71,71,8071,1.0,72,970,674,2022-03-13,5.9,0.0,43,108,1647205200,1647198000,1647151200,871,270,3.2,-7.1,final,132,351,-10.0,3029,0.0,2.7,9.2,207,42,270,-2.5,963,1014,4752,397.0,1647176400,0.0
72,72,8133,3.0,57,979,680,2022-03-14,2.8,1.5,62,108,1647295200,1647288000,1647234000,872,154,5.0,-8.8,final,180,339,-4.4,4311,1.5,1.2,6.4,201,40,154,-1.2,971,1023,4815,393.0,1647266400,30.0
73,73,8194,8.0,73,977,686,2022-03-15,4.7,0.0,5,109,1647378000,1647360000,1647320400,874,174,3.8,-3.5,final,136,341,-8.0,3266,0.0,2.7,9.2,203,41,174,0.8,978,1020,4878,379.0,1647345600,0.0
74,74,8252,9.0,74,967,692,2022-03-16,4.9,0.0,37,109,1647464400,1647406800,1647406800,876,189,1.7000000000000002,0.1,final,76,344,2.0,1814,0.0,1.9,7.6,206,41,189,4.4,985,1009,4941,341.0,1647435600,0.0
75,75,8309,9.2,78,971,698,2022-03-17,4.2,0.0,98,109,1647550800,1647550800,1647493200,877,303,2.4,0.30000000000000004,final,118,346,0.1,2825,0.0,3.1,8.8,208,41,303,3.8,993,1013,5004,309.0,1647576000,0.0
76,76,8364,5.1,77,971,704,2022-03-18,4.1,0.0,77,110,1647630000,1647630000,1647579600,879,290,2.5,-2.0,final,157,348,-0.30000000000000004,3771,0.0,2.6,5.6,211,42,290,1.7000000000000002,999,1014,5067,296.0,1647601200,0.0
77,77,8417,11.5,75,972,709,2022-03-19,2.8,0.0,32,110,1647723600,1647720000,1647666000,880,290,5.0,-2.6,final,213,351,-5.5,5117,0.0,1.8,6.8,214,42,290,1.7000000000000002,1006,1014,5129,288.0,1647680400,0.0
78,78,8469,13.0,64,975,715,2022-03-20,6.4,0.0,65,110,1647813600,1647835200,1647752400,882,310,5.3,-3.6,final,148,353,-5.0,3558,0.0,2.6,9.6,216,42,310,3.7,1013,1017,5191,269.0,1647777600,0.0
79,79,8519,17.1,60,971,721,2022-03-21,9.0,1.5,94,110,1647892800,1647853200,1647838800,883,310,2.2,1.9,final,68,355,4.5,1621,1.5,6.9,12.8,219,42,310,9.4,1019,1012,5253,232.0,1647921600,0.0
80,80,8568,4.5,94,971,726,2022-03-22,5.9,22.0,100,111,1647925200,1647982800,1647925200,884,310,1.8,1.4,final,22,357,0.1,532,22.0,4.3,10.4,221,43,310,2.3,1026,1014,5315,48.0,1648008000,19.0
81,81,8615,1.8,85,969,732,2022-03-23,8.0,0.0,99,111,1648072800,1648051200,1648011600,886,310,1.8,-1.5,final,45,359,-0.1,1070,0.0,6.4,14.4,224,43,310,0.7000000000000001,1032,1011,5377,127.0,1648018800,0.0
82,82,8661,8.7,76,968,738,2022-03-24,5.6,0.0,72,111,1648159200,1648098000,1648098000,887,310,5.2,-1.0,final,220,361,-1.0,5283,0.0,3.2,9.2,227,43,310,2.9,1038,1011,5438,125.0,1648123200,0.0
83,83,8706,4.4,71,968,743,2022-03-25,12.8,1.5,77,112,1648188000,1648224000,1648184400,888,310,2.3,-4.3,final,123,363,-6.7,2964,1.5,9.7,21.6,229,44,310,0.5,1044,1011,5499,111.0,1648267200,2.0
84,84,8749,-2.0,46,979,748,2022-03-26,8.4,0.0,12,112,1648324800,1648324800,1648270800,889,310,5.1,-16.3,final,223,365,-10.3,5342,0.0,7.6,16.0,232,44,310,-6.4,1050,1023,5560,90.0,1648296000,0.0
85,85,8791,-2.4,44,985,754,2022-03-27,5.4,0.0,2,112,1648422000,1648357200,1648357200,891,310,6.1,-18.9,final,234,366,-13.3,5619,0.0,3.2,11.2,234,44,310,-8.1,1056,1030,5620,85.0,1648382400,0.0
86,86,8832,1.7000000000000002,35,982,759,2022-03-28,4.9,0.0,33,112,1648497600,1648490400,1648443600,892,310,2.0,-18.4,final,72,368,-11.2,1730,0.0,3.4,10.0,237,44,310,-4.8,1061,1026,5680,69.0,1648465200,0.0
87,87,8872,6.0,40,967,764,2022-03-29,7.9,2.5,74,113,1648584000,1648562400,1648530000,893,132,2.0,-10.4,final,63,370,-3.5,1515,2.5,5.6,14.0,239,44,132,1.9,1067,1009,5739,65.0,1648530000,19.0
88,88,8910,2.0,86,961,770,2022-03-30,5.5,6.5,100,113,1648670400,1648681200,1648616400,894,279,2.0,-2.4,final,54,371,-1.0,1292,6.5,3.0,12.0,242,45,279,-0.30000000000000004,1072,1003,5798,51.0,1648630800,107.5
89,89,8947,2.0,67,965,775,2022-03-31,5.6,0.0,62,113,1648764000,1648728000,1648702800,895,332,5.1,-6.7,final,151,373,-5.0,3634,0.0,4.0,9.6,244,45,332,-1.1,1078,1008,5857,76.0,1648785600,0.0
90,90,8985,7.0,76,973,780,2022-04-01,5.7,1.0,49,114,1648843200,1648857600,1648789200,896,222,4.4,-4.8,final,129,374,-8.0,3097,1.0,2.9,9.6,246,45,222,-0.4,1086,1016,5915,72.0,1648814400,7.5
91,91,9029,5.0,76,974,785,2022-04-02,6.6,0.0,98,114,1648918800,1648922400,1648875600,897,285,4.6,-2.4,final,194,376,0.0,4649,0.0,3.1,9.8,249,46,285,1.8,1094,1017,5974,53.0,1648886400,0.0
92,92,9080,4.0,80,974,790,2022-04-03,3.3,4.5,62,114,1649008800,1649008800,1648962000,898,176,2.4,-3.5,final,87,378,-5.0,2097,4.5,2.1,7.6,251,46,176,-0.2,1101,1017,6033,45.0,1648987200,60.5
93,93,9132,7.0,82,971,795,2022-04-04,3.0,0.0,65,114,1649109600,1649116800,1649048400,899,247,4.7,-1.6,final,217,381,-2.0,5200,0.0,1.9,7.6,254,46,247,1.3,1109,1013,6091,85.0,1649070000,0.0
94,94,9186,4.0,91,956,799,2022-04-05,7.6,12.5,96,114,1649203200,1649178000,1649134800,900,117,3.8,1.0,final,88,383,1.0,2118,12.5,5.2,12.0,256,46,117,2.3,1116,998,6149,83.0,1649170800,46.5
95,95,9238,3.0,95,951,804,2022-04-06,6.6,11.5,100,115,1649221200,1649286000,1649221200,901,268,2.1,0.5,final,38,385,0.0,921,11.5,4.3,12.8,259,47,268,1.1,1122,993,6207,54.0,1649246400,64.0
96,96,9290,1.0,84,964,809,2022-04-07,7.5,0.5,99,115,1649336400,1649347200,1649307600,902,339,2.1,-2.1,final,64,387,-1.0,1534,0.5,4.8,12.1,261,47,339,0.4,1129,1007,6265,54.0,1649358000,7.5
97,97,9341,7.0,44,973,813,2022-04-08,6.1,0.0,16,115,1649455200,1649448000,1649394000,903,340,7.0,-9.7,final,262,389,-1.0,6287,0.0,4.1,10.2,263,47,340,2.3,1135,1015,6322,55.0,1649415600,0.0
98,98,9390,12.0,46,970,818,2022-04-09,4.3,0.0,1,115,1649545200,1649545200,1649480400,903,197,4.7,-8.6,final,155,391,-6.0,3719,0.0,2.3,7.6,266,48,197,3.5,1142,1012,6379,35.0,1649502000,0.0
