,index,t_dni,max_temp,rh,pres,max_ghi,Date,max_wind_spd,precip_gpm,clouds,max_dhi,max_temp_ts,max_wind_spd_ts,ts,max_dni,max_wind_dir,max_uv,dewpt,revision_status,solar_rad,dni,min_temp,t_solar_rad,precip,wind_spd,wind_gust_spd,ghi,dhi,wind_dir,temp,t_dhi,slp,t_ghi,snow_depth,min_temp_ts,snow
0,0,4814,-17.0,70,992,350,2022-01-01,4.4,0.0,84,84,1641016800,1641016800,1641016800,728,333,0.6000000000000001,-25.0,final,21,201,-23.7,496,0.0,3.5,8.8,77,23,333,-20.9,550,1026,1851,54.0,1641049200,0.0
1,1,4830,-16.3,69,995,352,2022-01-02,3.6,0.0,5,84,1641157200,1641160800,1641103200,729,240,1.9,-25.9,final,77,201,-27.8,1841,0.0,2.2,6.0,78,23,240,-21.7,552,1029,1862,53.0,1641128400,0.0
2,2,4846,-4.1,70,989,353,2022-01-03,4.0,0.0,34,84,1641243600,1641204000,1641189600,730,174,1.4,-14.5,final,64,202,-16.7,1547,0.0,2.9,6.8,78,23,174,-10.1,554,1022,1875,51.0,1641189600,0.0
3,3,4864,-0.4,79,974,355,2022-01-04,5.2,0.0,99,84,1641326400,1641358800,1641276000,731,150,0.6000000000000001,-6.8,final,20,203,-8.1,488,0.0,3.3,10.4,79,23,150,-3.6,556,1005,1888,49.0,1641283200,0.0
4,4,4884,-3.3,79,979,357,2022-01-05,7.2,2.5,100,84,1641362400,1641398400,1641362400,732,305,0.6000000000000001,-14.3,final,20,203,-15.9,469,2.5,6.0,15.2,79,23,305,-11.3,558,1011,1903,50.0,1641445200,75.0
5,5,4905,-16.7,70,994,359,2022-01-06,4.4,0.0,81,85,1641448800,1641470400,1641448800,734,304,0.7000000000000001,-24.3,final,26,204,-23.3,629,0.0,3.9,9.6,80,23,304,-20.3,561,1028,1919,67.0,1641524400,0.0
6,6,4927,-12.6,70,993,361,2022-01-07,7.2,0.0,52,85,1641618000,1641618000,1641535200,735,193,1.9,-25.1,final,54,205,-28.9,1300,0.0,3.4,13.2,81,23,193,-21.0,563,1027,1935,65.0,1641560400,0.0
7,7,4950,-2.6,72,982,363,2022-01-08,7.6,0.0,99,85,1641690000,1641693600,1641621600,737,203,0.6000000000000001,-11.5,final,23,206,-13.3,548,0.0,5.5,14.4,81,24,203,-7.3,566,1013,1953,63.0,1641704400,0.0
8,8,4974,-13.0,65,1001,366,2022-01-09,6.8,0.0,43,85,1641708000,1641708000,1641708000,738,287,2.0,-22.4,final,79,207,-20.4,1887,0.0,4.8,13.2,82,24,287,-17.3,569,1034,1971,59.0,1641736800,0.0
9,9,5000,-16.7,61,1005,368,2022-01-10,3.2,0.0,5,85,1641873600,1641816000,1641794400,740,274,2.0,-25.6,final,83,208,-23.7,1985,0.0,2.7,6.8,83,24,274,-19.9,572,1039,1991,56.0,1641823200,0.0
10,10,5026,1.9,66,987,371,2022-01-11,5.6,0.0,30,86,1641938400,1641931200,1641880800,742,215,1.9,-12.0,final,78,209,-17.0,1873,0.0,4.7,10.4,84,24,215,-6.7,575,1019,2011,65.0,1641888000,0.0
11,11,5054,3.3,80,984,374,2022-01-12,4.0,0.0,75,86,1642017600,1641967200,1641967200,743,195,2.0,-3.1,final,76,211,-4.1,1813,0.0,2.2,7.2,85,24,195,0.0,579,1015,2033,60.0,1642050000,0.0
12,12,5083,0.7000000000000001,83,986,377,2022-01-13,4.4,0.0,62,86,1642089600,1642093200,1642053600,745,239,1.8,-4.3,final,52,212,-6.3,1240,0.0,3.3,9.2,86,24,239,-1.8,582,1017,2055,59.0,1642078800,0.0
13,13,5113,-4.1,76,995,380,2022-01-14,6.4,7.0,100,87,1642140000,1642154400,1642140000,747,66,0.6000000000000001,-11.7,final,19,213,-11.1,454,7.0,4.7,11.6,87,24,66,-8.2,586,1027,2079,58.0,1642222800,205.0
14,14,5144,-9.6,73,1000,383,2022-01-15,4.0,0.0,22,87,1642280400,1642226400,1642226400,749,121,2.1,-18.4,final,88,214,-20.4,2103,0.0,2.6,7.2,88,25,121,-14.7,589,1034,2103,106.0,1642255200,0.0
15,15,5176,-3.3,75,982,386,2022-01-16,5.2,0.5,93,87,1642395600,1642323600,1642312800,751,249,1.8,-11.9,final,51,216,-14.1,1226,0.5,3.8,9.6,89,25,249,-8.3,593,1014,2128,103.0,1642312800,15.0
16,16,5209,-1.1,78,982,390,2022-01-17,4.0,0.0,90,87,1642453200,1642402800,1642399200,753,257,0.7000000000000001,-7.2,final,34,217,-6.3,828,0.0,2.8,8.0,90,25,257,-4.0,597,1013,2155,99.0,1642424400,0.0
17,17,5243,4.1,79,975,393,2022-01-18,8.4,0.0,68,88,1642539600,1642554000,1642485600,755,211,2.1,-4.8,final,89,218,-9.3,2128,0.0,5.3,16.8,91,25,211,-1.6,601,1006,2182,96.0,1642568400,0.0
18,18,5278,-11.1,65,996,397,2022-01-19,7.6,0.0,76,88,1642572000,1642604400,1642572000,757,309,0.7000000000000001,-20.7,final,25,220,-19.3,596,0.0,5.9,15.2,92,25,309,-15.7,605,1029,2210,77.0,1642654800,0.0
19,19,5314,-16.7,70,1007,401,2022-01-20,4.0,0.0,26,88,1642712400,1642658400,1642658400,760,276,1.9,-25.2,final,84,221,-24.8,2017,0.0,2.3,6.8,93,25,276,-21.2,611,1042,2239,74.0,1642687200,0.0
20,20,5352,-7.8,67,997,404,2022-01-21,7.2,1.0,52,89,1642827600,1642795200,1642744800,762,183,1.5,-21.4,final,61,223,-24.4,1462,1.0,5.2,14.0,95,26,183,-16.6,618,1030,2269,73.0,1642766400,30.0
21,21,5396,-3.7,71,990,408,2022-01-22,6.8,2.5,96,89,1642834800,1642852800,1642831200,764,239,0.7000000000000001,-14.6,final,30,225,-13.7,716,2.5,4.4,14.0,96,26,239,-10.4,624,1022,2301,73.0,1642914000,75.0
22,22,5443,-14.1,73,987,412,2022-01-23,4.0,0.0,85,90,1643000400,1642921200,1642917600,766,235,1.2,-21.0,final,26,227,-23.3,627,0.0,2.9,8.0,97,26,235,-17.3,630,1020,2334,82.0,1642946400,0.0
23,23,5493,-12.2,72,982,417,2022-01-24,5.2,0.0,66,90,1643054400,1643036400,1643004000,769,264,1.2,-18.4,final,47,229,-19.6,1117,0.0,3.8,10.4,99,27,264,-14.4,637,1014,2367,86.0,1643086800,0.0
24,24,5545,-17.0,69,998,421,2022-01-25,4.4,0.0,16,90,1643144400,1643137200,1643090400,771,296,2.0,-25.8,final,76,231,-25.6,1836,0.0,3.3,8.8,100,27,296,-21.5,643,1032,2402,170.0,1643115600,0.0
25,25,5598,-3.7,71,991,425,2022-01-26,6.8,0.0,65,91,1643259600,1643230800,1643176800,773,200,0.9,-20.8,final,39,233,-28.1,928,0.0,5.0,13.6,102,27,200,-16.7,649,1024,2438,167.0,1643198400,0.0
26,26,5653,-0.7000000000000001,66,990,430,2022-01-27,5.6,0.0,75,91,1643274000,1643313600,1643263200,776,319,0.8,-10.8,final,44,236,-14.4,1048,0.0,4.5,12.4,103,27,319,-5.3,656,1022,2475,162.0,1643346000,0.0
27,27,5708,-11.5,68,998,434,2022-01-28,3.2,0.0,52,91,1643400000,1643392800,1643349600,778,255,2.1,-20.9,final,79,238,-23.3,1905,0.0,2.5,7.2,105,28,255,-16.1,662,1031,2513,155.0,1643374800,0.0
28,28,5764,-3.3,70,985,439,2022-01-29,4.8,0.0,68,92,1643493600,1643511600,1643436000,781,208,0.8,-13.6,final,33,240,-14.8,782,0.0,3.4,10.0,106,28,208,-9.0,669,1017,2552,152.0,1643436000,0.0
29,29,5820,-5.6,74,988,444,2022-01-30,4.8,0.0,73,92,1643576400,1643529600,1643522400,783,277,1.1,-12.3,final,33,242,-12.2,792,0.0,2.8,10.0,108,28,277,-8.5,675,1020,2591,149.0,1643601600,0.0
30,30,5876,-1.1,76,981,449,2022-01-31,6.4,0.0,74,93,1643691600,1643666400,1643608800,786,155,0.8,-10.2,final,29,245,-12.6,706,0.0,4.7,14.0,110,28,155,-6.6,682,1012,2632,146.0,1643616000,0.0
31,31,5932,1.5,68,983,454,2022-02-01,8.4,0.0,65,93,1643702400,1643742000,1643695200,788,270,0.9,-11.4,final,33,247,-15.2,798,0.0,6.5,16.0,111,29,270,-6.6,688,1014,2674,133.0,1643778000,0.0
32,32,5988,-14.4,64,1002,459,2022-02-02,5.2,0.0,97,93,1643832000,1643828400,1643781600,791,327,1.4,-22.1,final,42,249,-19.6,1002,0.0,4.2,10.8,113,29,327,-16.8,694,1036,2716,127.0,1643864400,0.0
